MsgID.LOCAL_POSITION,38.5300000,-0.0524402,0.3155098,-0.0825001
MsgID.LOCAL_VELOCITY,38.5300000,0.0000014,-0.0000116,0.0000028
MsgID.GLOBAL_POSITION,0.0000000,-122.3974496,37.7924800,0.1300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.1100000,-0.9400000
MsgID.LOCAL_POSITION,38.7810000,-0.0455545,0.3266345,-0.1304118
MsgID.LOCAL_VELOCITY,38.7810000,0.0026600,0.1191161,-0.9462312
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974470,37.7924806,0.6140000
MsgID.LOCAL_VELOCITY,0.0000000,0.3300000,1.6100000,-2.7700000
MsgID.LOCAL_POSITION,39.0310000,0.0247196,0.5528321,-0.6142401
MsgID.LOCAL_VELOCITY,39.0310000,0.3325059,1.6124589,-2.7703233
MsgID.GLOBAL_POSITION,0.0000000,-122.3974394,37.7924819,1.4890000
MsgID.LOCAL_VELOCITY,0.0000000,1.0300000,3.5600000,-4.1400000
MsgID.LOCAL_POSITION,39.2810000,0.1609758,1.2338804,-1.4890847
MsgID.LOCAL_VELOCITY,39.2810000,1.0319964,3.5603194,-4.1458001
MsgID.GLOBAL_POSITION,0.0000000,-122.3974287,37.7924846,2.6040000
MsgID.LOCAL_VELOCITY,0.0000000,1.4900000,4.9600000,-4.6200000
MsgID.LOCAL_POSITION,39.5310000,0.4643376,2.1815579,-2.6045990
MsgID.LOCAL_VELOCITY,39.5310000,1.4916626,4.9615593,-4.6202288
MsgID.LOCAL_POSITION,39.7810000,0.7672917,3.5933981,-3.7696805
MsgID.LOCAL_VELOCITY,39.7810000,1.8571936,6.0881982,-4.7346210
MsgID.GLOBAL_POSITION,0.0000000,-122.3974128,37.7924873,3.7690000
MsgID.LOCAL_VELOCITY,0.0000000,1.8500000,6.0800000,-4.7300000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,40.0320000,1.3628722,5.2495980,-4.9598165
MsgID.LOCAL_VELOCITY,40.0320000,2.2181857,7.1144962,-4.7753725
MsgID.GLOBAL_POSITION,0.0000000,-122.3973942,37.7924927,4.9590000
MsgID.LOCAL_VELOCITY,0.0000000,2.2100000,7.1100000,-4.7700000
MsgID.LOCAL_POSITION,40.2820000,2.1364808,7.1428828,-6.1528139
MsgID.LOCAL_VELOCITY,40.2820000,2.5338409,7.9761610,-4.7860994
MsgID.GLOBAL_POSITION,0.0000000,-122.3973729,37.7924996,6.1520000
MsgID.LOCAL_VELOCITY,0.0000000,2.5300000,7.9700000,-4.7800000
MsgID.LOCAL_POSITION,40.5320000,2.8094268,9.1964159,-7.3509316
MsgID.LOCAL_VELOCITY,40.5320000,2.6844020,8.3822670,-4.8053365
MsgID.GLOBAL_POSITION,0.0000000,-122.3973498,37.7925057,7.3500000
MsgID.LOCAL_VELOCITY,0.0000000,2.6800000,8.3800000,-4.8000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3973260,37.7925110,8.5530000
MsgID.LOCAL_VELOCITY,0.0000000,2.7100000,8.4900000,-4.7700000
MsgID.LOCAL_POSITION,40.7810000,3.3964410,11.3141661,-8.5539045
MsgID.LOCAL_VELOCITY,40.7810000,2.7188811,8.4957199,-4.7757320
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3973024,37.7925160,9.7470000
MsgID.LOCAL_VELOCITY,0.0000000,2.8300000,8.4800000,-4.7600000
MsgID.LOCAL_POSITION,41.0320000,3.9571273,13.4080324,-9.7479801
MsgID.LOCAL_VELOCITY,41.0320000,2.8374753,8.4832745,-4.7658873
MsgID.GLOBAL_POSITION,0.0000000,-122.3972796,37.7925227,10.9460000
MsgID.LOCAL_VELOCITY,0.0000000,3.3800000,8.3000000,-4.7900000
MsgID.LOCAL_POSITION,41.2820000,4.6926198,15.4322033,-10.9468927
